pairing_id,timing,buyer,mode,run_idx,kind,total_calendar_s,total_active_s,final_tier,dnf,dnf_reason_category,dnf_reason,final_mass,t1_entry_s,t2_entry_s,t3_entry_s,t4_entry_s,t5_entry_s,t1_active_s,t2_active_s,t3_active_s,t4_active_s,t5_active_s,t1_exit_mass,t2_exit_mass,t3_exit_mass,t4_exit_mass,t5_exit_mass
p2,realistic-engaged,comp-rusher,completion,47,engagement-profile,167281.52,7200.00,4,N,,,3069268.66,0.00,587.00,9362.96,166389.52,,0.00,3600.00,2700.00,900.00,,3.7913e-2,7.9456e+4,1.9142e+6,,
p2,realistic-engaged,comp-rusher,completion,48,engagement-profile,120234.28,9000.00,4,N,,,2435071.50,0.00,587.00,23374.09,119338.28,,0.00,3600.00,4500.00,900.00,,3.7913e-2,2.8407e+5,5.2883e+7,,
p2,realistic-engaged,comp-rusher,completion,49,engagement-profile,262233.34,9900.00,4,N,,,97780892.94,0.00,587.00,43439.96,261336.34,,0.00,3600.00,5400.00,900.00,,3.7913e-2,5.7709e+5,1.7993e+7,,
p3,realistic-engaged,thr-hoarder,threshold,0,engagement-profile,188885.96,9000.00,4,N,,,343871.83,0.00,781.00,13682.52,187987.96,,0.00,3600.00,4500.00,900.00,,1.7963e-2,1.0039e+5,7.4636e+4,,
p3,realistic-engaged,thr-hoarder,threshold,1,engagement-profile,106685.01,9900.00,4,N,,,5852852.19,0.00,781.00,39510.51,105787.01,,0.00,3600.00,5400.00,900.00,,1.7963e-2,3.5908e+5,5.7766e+6,,
p3,realistic-engaged,thr-hoarder,threshold,2,engagement-profile,102135.27,9000.00,4,N,,,283265.82,0.00,781.00,11365.89,101237.27,,0.00,3600.00,4500.00,900.00,,1.7963e-2,7.7189e+4,9.3218e+4,,
p3,realistic-engaged,thr-hoarder,threshold,3,engagement-profile,126636.80,8100.00,4,N,,,414306.87,0.00,781.00,26213.78,125738.80,,0.00,3600.00,3600.00,900.00,,1.7963e-2,2.2590e+5,6.0920e+5,,
p3,realistic-engaged,thr-hoarder,threshold,4,engagement-profile,155118.53,8100.00,5,N,,,19020255.66,0.00,781.00,16876.31,154220.53,154862.53,0.00,3600.00,3600.00,,900.00,1.7963e-2,1.3238e+5,1.5686e+7,1.8789e+5,
p3,realistic-engaged,thr-hoarder,threshold,5,engagement-profile,158950.10,7200.00,4,N,,,2120831.96,0.00,781.00,22256.71,158052.10,,0.00,3600.00,2700.00,900.00,,1.7963e-2,1.8627e+5,4.4227e+6,,
p3,realistic-engaged,thr-hoarder,threshold,6,engagement-profile,153752.08,6300.00,4,N,,,1376079.89,0.00,781.00,10197.24,152854.08,,0.00,3600.00,1800.00,900.00,,1.7963e-2,6.5490e+4,2.0438e+6,,
p3,realistic-engaged,thr-hoarder,threshold,7,engagement-profile,100683.98,9900.00,4,N,,,1738958.70,0.00,781.00,6786.07,99785.98,,0.00,3600.00,5400.00,900.00,,1.7963e-2,3.1327e+4,1.9811e+6,,
p3,realistic-engaged,thr-hoarder,threshold,8,engagement-profile,178441.51,7200.00,4,N,,,2932214.59,0.00,781.00,110421.72,177543.51,,0.00,3600.00,2700.00,900.00,,1.7963e-2,1.0693e+6,2.8324e+6,,
p3,realistic-engaged,thr-hoarder,threshold,9,engagement-profile,97163.41,9900.00,4,N,,,64670.00,0.00,781.00,15599.78,96265.41,,0.00,3600.00,5400.00,900.00,,1.7963e-2,1.1959e+5,1.1248e+6,,
p3,realistic-engaged,thr-hoarder,threshold,10,engagement-profile,130769.21,9000.00,4,N,,,553604.84,0.00,781.00,19238.09,129871.21,,0.00,3600.00,4500.00,900.00,,1.7963e-2,1.5604e+5,1.2574e+6,,
p3,realistic-engaged,thr-hoarder,threshold,11,engagement-profile,122275.87,9000.00,4,N,,,2614963.06,0.00,781.00,7663.29,121377.87,,0.00,3600.00,4500.00,900.00,,1.7963e-2,4.0111e+4,2.9054e+6,,
p3,realistic-engaged,thr-hoarder,threshold,12,engagement-profile,80424.91,11700.00,4,N,,,667474.31,0.00,781.00,12799.95,79526.91,,0.00,3600.00,7200.00,900.00,,1.7963e-2,9.1551e+4,1.1492e+6,,
p3,realistic-engaged,thr-hoarder,threshold,13,engagement-profile,100344.85,9900.00,4,N,,,3463489.33,0.00,781.00,16836.53,99446.85,,0.00,3600.00,5400.00,900.00,,1.7963e-2,1.3198e+5,5.9086e+6,,
p3,realistic-engaged,thr-hoarder,threshold,14,engagement-profile,168406.47,9900.00,5,N,,,39431108.83,0.00,781.00,28831.80,167508.47,168205.47,0.00,3600.00,5400.00,,900.00,1.7963e-2,2.5212e+5,1.5031e+7,1.1576e+5,
p3,realistic-engaged,thr-hoarder,threshold,15,engagement-profile,137585.38,9900.00,5,N,,,29117945.22,0.00,781.00,70509.57,136687.38,136697.38,0.00,3600.00,5400.00,,900.00,1.7963e-2,6.6955e+5,1.7548e+7,1.5597e+6,
p3,realistic-engaged,thr-hoarder,threshold,16,engagement-profile,97550.46,10800.00,4,N,,,1403376.56,0.00,781.00,6527.97,96652.46,,0.00,3600.00,6300.00,900.00,,1.7963e-2,2.8733e+4,9.8674e+5,,
p3,realistic-engaged,thr-hoarder,threshold,17,engagement-profile,125241.70,9000.00,4,N,,,711680.74,0.00,781.00,33594.44,124343.70,,0.00,3600.00,4500.00,900.00,,1.7963e-2,2.9982e+5,2.8807e+6,,
p3,realistic-engaged,thr-hoarder,threshold,18,engagement-profile,132608.39,8100.00,5,N,,,26512838.21,0.00,781.00,12820.27,131710.39,131720.39,0.00,3600.00,3600.00,,900.00,1.7963e-2,9.1761e+4,2.2954e+7,6.9513e+6,
p3,realistic-engaged,thr-hoarder,threshold,19,engagement-profile,115589.64,8100.00,4,N,,,901457.25,0.00,781.00,33522.24,114691.64,,0.00,3600.00,3600.00,900.00,,1.7963e-2,2.9910e+5,2.2349e+6,,
p3,realistic-engaged,thr-hoarder,threshold,20,engagement-profile,170574.64,7200.00,4,N,,,398071.25,0.00,781.00,88162.43,169676.64,,0.00,3600.00,2700.00,900.00,,1.7963e-2,8.4635e+5,4.7707e+6,,
p3,realistic-engaged,thr-hoarder,threshold,21,engagement-profile,113801.71,10800.00,4,N,,,3154815.05,0.00,781.00,8313.01,112903.71,,0.00,3600.00,6300.00,900.00,,1.7963e-2,4.6621e+4,8.5660e+6,,
p3,realistic-engaged,thr-hoarder,threshold,22,engagement-profile,135816.85,8100.00,4,N,,,4099825.41,0.00,781.00,38356.47,134918.85,,0.00,3600.00,3600.00,900.00,,1.7963e-2,3.4752e+5,7.2255e+6,,
p3,realistic-engaged,thr-hoarder,threshold,23,engagement-profile,129737.13,9000.00,4,N,,,75722.93,0.00,781.00,63685.43,128839.13,,0.00,3600.00,4500.00,900.00,,1.7963e-2,6.0120e+5,2.8253e+5,,
p3,realistic-engaged,thr-hoarder,threshold,24,engagement-profile,110345.45,10800.00,4,N,,,754441.23,0.00,781.00,13554.45,109447.45,,0.00,3600.00,6300.00,900.00,,1.7963e-2,9.9113e+4,1.1404e+6,,
p3,realistic-engaged,thr-hoarder,threshold,25,engagement-profile,144386.30,8100.00,4,N,,,2303091.90,0.00,781.00,39290.98,143488.30,,0.00,3600.00,3600.00,900.00,,1.7963e-2,3.5687e+5,2.4791e+6,,
p3,realistic-engaged,thr-hoarder,threshold,26,engagement-profile,150768.95,9000.00,5,N,,,13990608.70,0.00,781.00,18844.82,149870.95,149880.95,0.00,3600.00,4500.00,,900.00,1.7963e-2,1.5209e+5,2.5146e+7,9.1187e+6,
p3,realistic-engaged,thr-hoarder,threshold,27,engagement-profile,139349.87,9000.00,4,N,,,603179.33,0.00,781.00,5947.58,138451.87,,0.00,3600.00,4500.00,900.00,,1.7963e-2,2.2924e+4,4.7362e+5,,
p3,realistic-engaged,thr-hoarder,threshold,28,engagement-profile,143016.61,7200.00,4,N,,,1794795.41,0.00,781.00,18773.68,142118.61,,0.00,3600.00,2700.00,900.00,,1.7963e-2,1.5138e+5,5.6882e+6,,
p3,realistic-engaged,thr-hoarder,threshold,29,engagement-profile,158297.39,9000.00,5,N,,,4240191.76,0.00,781.00,16051.87,157399.39,157409.39,0.00,3600.00,4500.00,,900.00,1.7963e-2,1.2412e+5,1.8885e+7,2.8486e+6,
p3,realistic-engaged,thr-hoarder,threshold,30,engagement-profile,182258.96,9900.00,4,N,,,1895414.89,0.00,781.00,14875.57,181360.96,,0.00,3600.00,5400.00,900.00,,1.7963e-2,1.1234e+5,5.3673e+6,,
p3,realistic-engaged,thr-hoarder,threshold,31,engagement-profile,139234.67,9000.00,4,N,,,36685.85,0.00,781.00,24210.80,138336.67,,0.00,3600.00,4500.00,900.00,,1.7963e-2,2.0584e+5,1.5712e+6,,
p3,realistic-engaged,thr-hoarder,threshold,32,engagement-profile,145690.11,9900.00,5,N,,,53286252.08,0.00,781.00,8420.76,144792.11,144802.11,0.00,3600.00,5400.00,,900.00,1.7963e-2,4.7693e+4,6.9615e+7,5.3627e+7,
p3,realistic-engaged,thr-hoarder,threshold,33,engagement-profile,129073.75,9900.00,4,N,,,5996607.01,0.00,781.00,22465.59,128175.75,,0.00,3600.00,5400.00,900.00,,1.7963e-2,1.8836e+5,7.4753e+6,,
p3,realistic-engaged,thr-hoarder,threshold,34,engagement-profile,124963.73,8100.00,4,N,,,3305450.52,0.00,781.00,26300.99,124065.73,,0.00,3600.00,3600.00,900.00,,1.7963e-2,2.2677e+5,5.9569e+6,,
p3,realistic-engaged,thr-hoarder,threshold,35,engagement-profile,125169.18,9000.00,4,N,,,896866.43,0.00,781.00,8808.97,124271.18,,0.00,3600.00,4500.00,900.00,,1.7963e-2,5.1579e+4,5.3410e+6,,
p3,realistic-engaged,thr-hoarder,threshold,36,engagement-profile,130601.70,8100.00,4,N,,,1160977.71,0.00,781.00,16638.78,129703.70,,0.00,3600.00,3600.00,900.00,,1.7963e-2,1.3000e+5,2.1425e+6,,
p3,realistic-engaged,thr-hoarder,threshold,37,engagement-profile,162607.57,6300.00,4,N,,,1062631.95,0.00,781.00,49789.65,161709.57,,0.00,3600.00,1800.00,900.00,,1.7963e-2,4.6203e+5,3.0349e+6,,
p3,realistic-engaged,thr-hoarder,threshold,38,engagement-profile,104302.72,10800.00,4,N,,,1257239.98,0.00,781.00,19764.92,103404.72,,0.00,3600.00,6300.00,900.00,,1.7963e-2,1.6131e+5,2.7360e+6,,
p3,realistic-engaged,thr-hoarder,threshold,39,engagement-profile,133919.24,9000.00,5,N,,,86088772.34,0.00,781.00,42003.06,133021.24,133815.24,0.00,3600.00,4500.00,,900.00,1.7963e-2,3.8404e+5,1.1372e+7,1.3743e+5,
p3,realistic-engaged,thr-hoarder,threshold,40,engagement-profile,134155.13,9900.00,4,N,,,536523.62,0.00,781.00,14145.49,133257.13,,0.00,3600.00,5400.00,900.00,,1.7963e-2,1.0503e+5,2.7480e+6,,
p3,realistic-engaged,thr-hoarder,threshold,41,engagement-profile,97012.09,9900.00,4,N,,,2102004.38,0.00,781.00,6094.62,96114.09,,0.00,3600.00,5400.00,900.00,,1.7963e-2,2.4397e+4,1.9983e+6,,
p3,realistic-engaged,thr-hoarder,threshold,42,engagement-profile,139506.52,7200.00,4,N,,,2744954.35,0.00,781.00,17430.64,138608.52,,0.00,3600.00,2700.00,900.00,,1.7963e-2,1.3793e+5,3.2320e+6,,
p3,realistic-engaged,thr-hoarder,threshold,43,engagement-profile,106909.55,9900.00,4,N,,,2446008.55,0.00,781.00,6231.83,106011.55,,0.00,3600.00,5400.00,900.00,,1.7963e-2,2.5769e+4,9.4769e+6,,
p3,realistic-engaged,thr-hoarder,threshold,44,engagement-profile,115939.07,9900.00,4,N,,,621132.80,0.00,781.00,24919.81,115041.07,,0.00,3600.00,5400.00,900.00,,1.7963e-2,2.1294e+5,3.0913e+6,,
p3,realistic-engaged,thr-hoarder,threshold,45,engagement-profile,182972.07,8100.00,4,N,,,4215255.46,0.00,781.00,6177.15,182074.07,,0.00,3600.00,3600.00,900.00,,1.7963e-2,2.5228e+4,5.0648e+6,,
p3,realistic-engaged,thr-hoarder,threshold,46,engagement-profile,117988.82,9000.00,4,N,,,1405560.83,0.00,781.00,21672.71,117090.82,,0.00,3600.00,4500.00,900.00,,1.7963e-2,1.8042e+5,3.6066e+5,,
p3,realistic-engaged,thr-hoarder,threshold,47,engagement-profile,167281.52,7200.00,4,N,,,150616.23,0.00,781.00,9360.96,166383.52,,0.00,3600.00,2700.00,900.00,,1.7963e-2,5.7107e+4,5.3658e+6,,
p3,realistic-engaged,thr-hoarder,threshold,48,engagement-profile,120234.28,9000.00,4,N,,,4757778.23,0.00,781.00,23372.09,119336.28,,0.00,3600.00,4500.00,900.00,,1.7963e-2,1.9745e+5,4.9486e+6,,
p3,realistic-engaged,thr-hoarder,threshold,49,engagement-profile,156409.85,7200.00,5,N,,,61176748.36,0.00,781.00,43437.96,155511.85,156364.85,0.00,3600.00,2700.00,,900.00,1.7963e-2,3.9841e+5,9.4887e+6,1.2675e+5,
p4,realistic-engaged,thr-rusher,threshold,0,engagement-profile,142949.90,5400.00,4,N,,,10823.57,0.00,569.00,13682.52,142052.90,,0.00,3600.00,900.00,900.00,,1.7281e-2,1.3382e+5,6.1422e+5,,
p4,realistic-engaged,thr-rusher,threshold,1,engagement-profile,116019.22,10800.00,4,N,,,1460630.16,0.00,569.00,39510.51,115121.22,,0.00,3600.00,6300.00,900.00,,1.7281e-2,4.7749e+5,2.8447e+6,,
p4,realistic-engaged,thr-rusher,threshold,2,engagement-profile,139013.00,9900.00,4,N,,,278177.16,0.00,569.00,11365.89,138115.00,,0.00,3600.00,5400.00,900.00,,1.7281e-2,1.0299e+5,1.5911e+6,,
p4,realistic-engaged,thr-rusher,threshold,3,engagement-profile,126636.80,8100.00,4,N,,,190129.77,0.00,569.00,26213.78,125738.80,,0.00,3600.00,3600.00,900.00,,1.7281e-2,3.0055e+5,1.1395e+5,,
p4,realistic-engaged,thr-rusher,threshold,4,engagement-profile,155118.53,8100.00,4,N,,,3122088.40,0.00,569.00,16876.31,154220.53,,0.00,3600.00,3600.00,900.00,,1.7281e-2,1.7632e+5,7.6448e+6,,
p4,realistic-engaged,thr-rusher,threshold,5,engagement-profile,158950.10,7200.00,4,N,,,2009584.11,0.00,569.00,22256.71,158052.10,,0.00,3600.00,2700.00,900.00,,1.7281e-2,2.4790e+5,4.2153e+6,,
p4,realistic-engaged,thr-rusher,threshold,6,engagement-profile,153752.08,6300.00,4,N,,,1007900.42,0.00,569.00,10197.24,152854.08,,0.00,3600.00,1800.00,900.00,,1.7281e-2,8.7444e+4,3.9116e+6,,
p4,realistic-engaged,thr-rusher,threshold,7,engagement-profile,100683.98,9900.00,4,N,,,184141.30,0.00,569.00,6786.07,99785.98,,0.00,3600.00,5400.00,900.00,,1.7281e-2,4.2057e+4,4.6666e+5,,
p4,realistic-engaged,thr-rusher,threshold,8,engagement-profile,172545.97,6300.00,4,N,,,477479.70,0.00,569.00,110421.72,171647.97,,0.00,3600.00,1800.00,900.00,,1.7281e-2,1.4210e+6,8.7276e+5,,
p4,realistic-engaged,thr-rusher,threshold,9,engagement-profile,148949.59,10800.00,4,N,,,1412846.25,0.00,569.00,15599.78,148051.59,,0.00,3600.00,6300.00,900.00,,1.7281e-2,1.5932e+5,1.0330e+7,,
p4,realistic-engaged,thr-rusher,threshold,10,engagement-profile,130769.21,9000.00,4,N,,,1152987.23,0.00,569.00,19238.09,129871.21,,0.00,3600.00,4500.00,900.00,,1.7281e-2,2.0774e+5,1.8093e+6,,
p4,realistic-engaged,thr-rusher,threshold,11,engagement-profile,122275.87,9000.00,4,N,,,1954523.45,0.00,569.00,7663.29,121377.87,,0.00,3600.00,4500.00,900.00,,1.7281e-2,5.3726e+4,4.4110e+6,,
p4,realistic-engaged,thr-rusher,threshold,12,engagement-profile,107867.47,13500.00,4,N,,,1983841.39,0.00,569.00,12799.95,106969.47,,0.00,3600.00,9000.00,900.00,,1.7281e-2,1.2207e+5,2.9987e+6,,
p4,realistic-engaged,thr-rusher,threshold,13,engagement-profile,146375.95,10800.00,4,N,,,837536.71,0.00,569.00,16836.53,145477.95,,0.00,3600.00,6300.00,900.00,,1.7281e-2,1.7578e+5,1.3658e+7,,
p4,realistic-engaged,thr-rusher,threshold,14,engagement-profile,168406.47,9900.00,4,N,,,2424766.15,0.00,569.00,28831.80,167508.47,,0.00,3600.00,5400.00,900.00,,1.7281e-2,3.3539e+5,6.3108e+6,,
p4,realistic-engaged,thr-rusher,threshold,15,engagement-profile,137585.38,9900.00,4,N,,,16769.15,0.00,569.00,70509.57,136687.38,,0.00,3600.00,5400.00,900.00,,1.7281e-2,8.8996e+5,2.0731e+6,,
p4,realistic-engaged,thr-rusher,threshold,16,engagement-profile,116337.54,11700.00,4,N,,,25457.49,0.00,569.00,6527.97,115439.54,,0.00,3600.00,7200.00,900.00,,1.7281e-2,3.8610e+4,5.3086e+6,,
p4,realistic-engaged,thr-rusher,threshold,17,engagement-profile,125241.70,9000.00,4,N,,,831208.84,0.00,569.00,33594.44,124343.70,,0.00,3600.00,4500.00,900.00,,1.7281e-2,3.9877e+5,2.5195e+6,,
p4,realistic-engaged,thr-rusher,threshold,18,engagement-profile,111633.16,7200.00,4,N,,,39941.86,0.00,569.00,12820.27,110735.16,,0.00,3600.00,2700.00,900.00,,1.7281e-2,1.2235e+5,2.0932e+5,,
p4,realistic-engaged,thr-rusher,threshold,19,engagement-profile,126377.20,9000.00,4,N,,,151251.78,0.00,569.00,33522.24,125479.20,,0.00,3600.00,4500.00,900.00,,1.7281e-2,3.9781e+5,3.3198e+5,,
p4,realistic-engaged,thr-rusher,threshold,20,engagement-profile,170574.64,7200.00,4,N,,,620609.30,0.00,569.00,88162.43,169676.64,,0.00,3600.00,2700.00,900.00,,1.7281e-2,1.1249e+6,4.0225e+6,,
p4,realistic-engaged,thr-rusher,threshold,21,engagement-profile,113801.71,10800.00,4,N,,,142760.96,0.00,569.00,8313.01,112903.71,,0.00,3600.00,6300.00,900.00,,1.7281e-2,6.2375e+4,2.5140e+6,,
p4,realistic-engaged,thr-rusher,threshold,22,engagement-profile,135816.85,8100.00,4,N,,,51418.65,0.00,569.00,38356.47,134918.85,,0.00,3600.00,3600.00,900.00,,1.7281e-2,4.6213e+5,2.8666e+6,,
p4,realistic-engaged,thr-rusher,threshold,23,engagement-profile,129737.13,9000.00,4,N,,,79839.75,0.00,569.00,63685.43,128839.13,,0.00,3600.00,4500.00,900.00,,1.7281e-2,7.9916e+5,2.8435e+5,,
p4,realistic-engaged,thr-rusher,threshold,24,engagement-profile,110345.45,10800.00,4,N,,,343479.44,0.00,569.00,13554.45,109447.45,,0.00,3600.00,6300.00,900.00,,1.7281e-2,1.3211e+5,5.9232e+5,,
p4,realistic-engaged,thr-rusher,threshold,25,engagement-profile,144386.30,8100.00,4,N,,,356475.23,0.00,569.00,39290.98,143488.30,,0.00,3600.00,3600.00,900.00,,1.7281e-2,4.7456e+5,5.8145e+5,,
p4,realistic-engaged,thr-rusher,threshold,26,engagement-profile,150768.95,9000.00,5,N,,,244759.71,0.00,569.00,18844.82,149870.95,150659.95,0.00,3600.00,4500.00,,900.00,1.7281e-2,2.0250e+5,1.6008e+7,1.3088e+5,
p4,realistic-engaged,thr-rusher,threshold,27,engagement-profile,139349.87,9000.00,4,N,,,32760.81,0.00,569.00,5947.58,138451.87,,0.00,3600.00,4500.00,900.00,,1.7281e-2,3.0893e+4,3.7668e+5,,
p4,realistic-engaged,thr-rusher,threshold,28,engagement-profile,143016.61,7200.00,4,N,,,1081311.23,0.00,569.00,18773.68,142118.61,,0.00,3600.00,2700.00,900.00,,1.7281e-2,2.0156e+5,1.4922e+6,,
p4,realistic-engaged,thr-rusher,threshold,29,engagement-profile,158297.39,9000.00,5,N,,,55026156.89,0.00,569.00,16051.87,157399.39,157409.39,0.00,3600.00,4500.00,,900.00,1.7281e-2,1.6534e+5,1.6301e+7,2.6025e+5,
p4,realistic-engaged,thr-rusher,threshold,30,engagement-profile,132956.05,5400.00,4,N,,,64513.05,0.00,569.00,14875.57,132059.05,,0.00,3600.00,900.00,900.00,,1.7281e-2,1.4969e+5,3.2462e+5,,
p4,realistic-engaged,thr-rusher,threshold,31,engagement-profile,139234.67,9000.00,4,N,,,658650.14,0.00,569.00,24210.80,138336.67,,0.00,3600.00,4500.00,900.00,,1.7281e-2,2.7390e+5,3.1268e+6,,
p4,realistic-engaged,thr-rusher,threshold,32,engagement-profile,145690.11,9900.00,5,N,,,87226144.83,0.00,569.00,8420.76,144792.11,144802.11,0.00,3600.00,5400.00,,900.00,1.7281e-2,6.3799e+4,2.4595e+7,8.5606e+6,
p4,realistic-engaged,thr-rusher,threshold,33,engagement-profile,129073.75,9900.00,4,N,,,1459623.05,0.00,569.00,22465.59,128175.75,,0.00,3600.00,5400.00,900.00,,1.7281e-2,2.5068e+5,2.7436e+6,,
p4,realistic-engaged,thr-rusher,threshold,34,engagement-profile,124963.73,8100.00,4,N,,,1198403.34,0.00,569.00,26300.99,124065.73,,0.00,3600.00,3600.00,900.00,,1.7281e-2,3.0171e+5,3.0049e+6,,
p4,realistic-engaged,thr-rusher,threshold,35,engagement-profile,125169.18,9000.00,4,N,,,748624.42,0.00,569.00,8808.97,124271.18,,0.00,3600.00,4500.00,900.00,,1.7281e-2,6.8962e+4,2.7012e+6,,
p4,realistic-engaged,thr-rusher,threshold,36,engagement-profile,148338.09,9000.00,4,N,,,1203230.52,0.00,569.00,16638.78,147440.09,,0.00,3600.00,4500.00,900.00,,1.7281e-2,1.7315e+5,3.9514e+6,,
p4,realistic-engaged,thr-rusher,threshold,37,engagement-profile,162607.57,6300.00,4,N,,,294464.11,0.00,569.00,49789.65,161709.57,,0.00,3600.00,1800.00,900.00,,1.7281e-2,6.1426e+5,2.3437e+6,,
p4,realistic-engaged,thr-rusher,threshold,38,engagement-profile,119010.72,11700.00,4,N,,,946340.71,0.00,569.00,19764.92,118112.72,,0.00,3600.00,7200.00,900.00,,1.7281e-2,2.1474e+5,2.4936e+6,,
p4,realistic-engaged,thr-rusher,threshold,39,engagement-profile,133919.24,9000.00,4,N,,,608230.54,0.00,569.00,42003.06,133021.24,,0.00,3600.00,4500.00,900.00,,1.7281e-2,5.1066e+5,8.2212e+5,,
p4,realistic-engaged,thr-rusher,threshold,40,engagement-profile,134155.13,9900.00,4,N,,,709449.29,0.00,569.00,14145.49,133257.13,,0.00,3600.00,5400.00,900.00,,1.7281e-2,1.3998e+5,1.3014e+6,,
p4,realistic-engaged,thr-rusher,threshold,41,engagement-profile,97012.09,9900.00,4,N,,,3276.69,0.00,569.00,6094.62,96114.09,,0.00,3600.00,5400.00,900.00,,1.7281e-2,3.2849e+4,1.2034e+5,,
p4,realistic-engaged,thr-rusher,threshold,42,engagement-profile,139506.52,7200.00,4,N,,,77565.02,0.00,569.00,17430.64,138608.52,,0.00,3600.00,2700.00,900.00,,1.7281e-2,1.8369e+5,1.3367e+5,,
p4,realistic-engaged,thr-rusher,threshold,43,engagement-profile,106909.55,9900.00,4,N,,,1005847.04,0.00,569.00,6231.83,106011.55,,0.00,3600.00,5400.00,900.00,,1.7281e-2,3.4672e+4,1.2760e+6,,
p4,realistic-engaged,thr-rusher,threshold,44,engagement-profile,115939.07,9900.00,4,N,,,266438.58,0.00,569.00,24919.81,115041.07,,0.00,3600.00,5400.00,900.00,,1.7281e-2,2.8334e+5,1.5571e+6,,
p4,realistic-engaged,thr-rusher,threshold,45,engagement-profile,182972.07,8100.00,4,N,,,2051560.74,0.00,569.00,6177.15,182074.07,,0.00,3600.00,3600.00,900.00,,1.7281e-2,3.3953e+4,6.6618e+6,,
p4,realistic-engaged,thr-rusher,threshold,46,engagement-profile,120496.26,9900.00,4,N,,,696934.77,0.00,569.00,21672.71,119598.26,,0.00,3600.00,5400.00,900.00,,1.7281e-2,2.4013e+5,8.6834e+5,,
p4,realistic-engaged,thr-rusher,threshold,47,engagement-profile,167281.52,7200.00,4,N,,,946897.91,0.00,569.00,9360.96,166383.52,,0.00,3600.00,2700.00,900.00,,1.7281e-2,7.6307e+4,4.3630e+6,,
p4,realistic-engaged,thr-rusher,threshold,48,engagement-profile,120234.28,9000.00,4,N,,,1255267.61,0.00,569.00,23372.09,119336.28,,0.00,3600.00,4500.00,900.00,,1.7281e-2,2.6275e+5,2.6591e+6,,
p4,realistic-engaged,thr-rusher,threshold,49,engagement-profile,156409.85,7200.00,4,N,,,317142.48,0.00,569.00,43437.96,155511.85,,0.00,3600.00,2700.00,900.00,,1.7281e-2,5.2974e+5,4.4492e+5,,
